TRAINING OF TRAINER FOSTI 2024
Njir
Wes o iku ae
HEH
Apik wehh
Wes kui ae
Takon o pandu
Media tidak disertakan
ZUL ANJIR
Media tidak disertakan
Media tidak disertakan
Anjrit
Lapie mosok 2 orang tok
Ndu sopo ndu
Gemporr
Sofi rung bales
Salsa durung
Media tidak disertakan
Cowo e sopoya
Fatur
Kadiv
Fahrizal
Saka
Afrizal
Iki co
Bara
Ketum bjir
KETUM BJIR
Ra popo
Ngeluu tenan nek ikuu
Sahid
Co
Sahid konsum
Amanda?cipa?
22 sopo meneh
Cowok e dekdok makrab sopoo? Pesan ini diedit
Amanda?
Sopo
Meh pie
Mas alam?
Sopo meneh jall
Uduu
Apriyantooooo
Wong e wes expired
Nahh arep ra yo
Mesak ke
Gelem koyone
Cobooo
Tapi ra eroh ilang og
Lahhh kan allaam emang wes barr
Ra terlacak pindah kos
Nahh
Wedi nek ilang
Nek rapat yho jarang mangkat e
Hmzzz
Tqpi biasa ne pas hari H ne mangkat wong e
Hmzzz
Tqpi mboh tijak gelem ra
Tapii acara butuh paham semua sii
Nah
"Gelem, tak jitak e rene"
Aku Ra paham ki
Sopo jall
Ssk paham kok
URUNG YA NJIR
Media tidak disertakan
Media tidak disertakan
Entek 22
Met mumet
Seng lanang
Media tidak disertakan
La saka wes rong to
Saka humaz
Media tidak disertakan
Aqshal dee waketum finic i gelem ra ya
Jajal o
Bismillah
Kuduuu
Jalur adin pasti acc
Gek tak cobo
Kiw
Njir ra ngono
Media tidak disertakan
Rizha rafli inter
Rizha i sopo
Nomorrr
Rafli inter wes ketum meds njir
Wong e wae mangkat gor makrab 22 bar kui ngilang
Seng ganteng kae udu?
Udu
Sek ganteng wes sp3
Ha seng ndi
"Anu, cah pti"
Emang wes enek seng ti sp angkatan 22
Ohh
Jare uwes
Kae ketoe wes sp3
Sopo jenenge lali aku
Medenii
Media tidak disertakan
Media tidak disertakan
Nduu
Kui loh wes purna
Sopo reti gelem
Ra popo penteng gelem
Ngonoo?
Jalok tulung dpo?
Ra reti
Emang oleh
Tapi sesok musyker ra mangkat aku
Jelas oraaa
Aku yo oraaa
Jelas ilang
La teros sopo meneh
Mentok nek aku
Emang aku oraa?
Haloo panduu
Mentok tenann
WKWWKWKWKWK JANGKRIK
Love youu
Walawe tenan
Aku lanang mas
"Hehhh, KUMAT"
Sehatt nduu?
""
Media tidak disertakan
Alhamdulillah sehat mas
Indonesia wingi main e sehat mas ?
"Akuu keluar duluu yaaa, nanti kalo kangen telpon aja yaa nduu, muahh"
Bjirr
Media tidak disertakan
Aqshal acc kak
Nomorr
Opo langsung mbok masukne?
Aqshal TI UMS 22.vcf file terlampir
Koe waee mbakk
Hehehe
Ahaaaa kita tinggal beberapa lagiii
Media tidak disertakan
Wes koyo njir mesakne tenan
2 orangg lagiii
Media tidak disertakan
Sadd
Media tidak disertakan
Tekan grup sebelah
Grup endi???
Tekan
Iki
Tekan mu i sampe po dari
Stiker e finic mlebu neng fosti
Stiker e dinda wes konsumsi umum malahh
Media tidak disertakan
Bjir panduuu
Iku muka e sopoo
Moh dadi pp
Oalah asem meh guyu e ndadak mikir
""
Ujian wes rampung ogh jek spaneng
6282151670008 koe sesuk ujian ra ndu
Meh turu ra sah ujian
Keturon tenan koyo aku ngko
Ojo nek kui
Liane turu koe ujian
Lohh iseh ujian?
Yho iyho nu
Seng semester siji rong seng etp
Mahasiswa 4 semester lulus
Semangat ujiannya lur
Mending turuu
jeleh turu tekan sore
Golek uwong nduu
Acara iseh kurang kii
Malah bakulan jamur to dinn
Kui mbien peminat e meledak len mbak
Media tidak disertakan
walah entek
Hehh
sopo meneh
3 orang durung kei jawaban
62895414366966 ghani kae wes gagelem aktif meneh kah
Tapii positif nolak
Iki anin sopi karo mbak salsa?
Angel
Oalahhhh
"Mbak fazat, mas dena, mas fariz"
Dinn
Media tidak disertakan
""
Pp ne nganggo fotone arya dinn
Njir
Siapa sangka
Horeee
Kurang 1 lagiii
Alhamdulillah
Wes lur idolane cah cah
Ganti ae deng
Hehh
Bjir
""
Ipm jaya
Media tidak disertakan
"Kita paling awal nentuin tema, kek e enak rapat online atau bahas group chat inii?"
Bahas group chat
Polingg
Nek group chat usahakan do online kabehh
Gass semua
Poling kah kawan?
Pesan ini dihapus
Pesan ini dihapus
Ga jadi chat ajaa
Aku ra sabaran soal e
Media tidak disertakan
POLLING:
62895414366966 6281238797336 jangan lupa poling okeii
List nama  nim
List nama  nim
List nama  nim
62895414366966 segera yapp
Okok
List nama  nim
Poling juga yaa aqsall
Bingung i
Media tidak disertakan
Media tidak disertakan
1 semuaa
Enak e pie?
rabu
Rabu habis isya
Okeii fix
Ada yang ndak bisa?ohh bisa semuaa
Gass
Okei link menyusul
Nek aku lupa ingatkan
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
"Aku bingung meh jawab ikiii, kek wingi jujur ae study kasus e kurang pas waktu garap"
Apa buat jaga2 surat e dibikin sampe jam 20 gimana? Masuk akal ndak gais? Pasti ada sg ngaret sampe jam set 8 mulainya
Nahh ituu
Atau hbs isya aja nk kelamaan
19.00? Sekalian eval kita soal e
Nahh nanti acara harus selesai jam 4 sore atau 5
Ooh mau dilangsungke to
Hrsnya nk acara inti emg sampe jam  45 cukup sih ke jam 19
Iya sii enak e
"Hoo mbak sisan, ben sesuk e bisa tidur nyenyak awokawokawok"
Elehhh
Yo setujuu
Jam 8 bengi yoo
Boleeeh
Weee jam 8 po jam 7 sidane
8 ae
Madang perlu
Kek jaga tokk
Okee acc
Media tidak disertakan
Semangat acaraaa
Media tidak disertakan
Media tidak disertakan
Haloo
Butuh saran cepatt
Mending gladi jumat malam atau minggu hari h jam 7 ituu
Hari h jam 7
Okeee
Iyoo gladi sekk
Brarti hari H?
Berarti gladihari h?
Aku sii iyo
6281238797336 62895414366966 gmn?
Ngikut aja mbak aman
Sekalian juga gpp
Okeii
Okee
Ini setelah pertimbangan mau ajuin jumat gladi tapi kalo dah ndak bisa yaa minggu pagi gladihari h
"Terus misal jumat ndak bisa, tetep ada gladi sendiri sama mc itu nanti di sekre juga bisa sekalian print"
Jangan lupa guys nanti habis isya rapat
Link menyusul yaa
Wokee
"To join the video meeting, click this link: https:meet.google.comcxm-orrd-eko"
jam 8 kurang 10 menit tak mulai yaa
Guys mundur 5 menit lg yaa
Sorry ada masalah
"Hayo yang lain, rapat perdana acara lho"
Bentar yaa
Okee
oiyo
Opoo
collor pallete e serahne neng dekdok we ya
Iyooo
Wes ndak mau mikirrr
oke
"tadi sek megang dekdok minta tolong dipegang tenanan yo cah, pasif tenan iki njir"
bantu aku
sopo mau sek nyekel dekdok
mbak salsa?
Aku din
Yoo sip
okee minta bantuane yo mbak
Ben mlebu grup sek
okeee
Sekk ssk lg chat neng group co
Timbang pc hehe
pc pc
tak eval kamu nanti laily
Mager asli dinn
podo
njir
Eh aulia
grup e enak grup raker
iya hapsari
Iyoo lohh
Raker well
Aku bingung eh bagian studi kasus e
Nek ga acc golek plan meneh
"acc wae, nek nganti usulane dipadakne koyo tahun wingi mending rasah studi kasus"
lha sek paham mesti sek nggarap tok
Media tidak disertakan
Media tidak disertakan
Kek e tetep enek sanggah sii din pas rabes bagian studi kasus kui
sopo yo sek sanggah
Akuu
"ngko dijawab wae ""yaudah kasih saran yang memungkinkan semua anggota bisa ikut jelasin dan seengggaknya menguasai jobdesk satu sie"""
msk km menyanggah diri sendiri laily
Acc
Anuu
Soal e aku malass dadi tak sanggah
males
maleso kabeh
gak sah prokeran
ben koyo dekdok ra digagas co ne
Media tidak disertakan
Media tidak disertakan
Hapsari lg muntabb
Media tidak disertakan
KONGONO NUNGGU DISINDIR SEK
Wawww
Semangat adin
Semangat
malas malas malas
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
malas malas malas
Media tidak disertakan
6285803231106 tanya
Iyapp 2x aja mengingat budget
"Nanti keluar pertama pas perpindahan ketum ke sekum, terus kedua pas bendum"
Baik lah terimakasih
Media tidak disertakan
"Gaes berarti ng pamflet e ngko jam 8 kan, sesuai juklak gone peserta kwi? Tempat jsem2? Ki wes 100 to cah?"
Iyupp jam 8
Benerr
Okee siap
Media tidak disertakan
Media tidak disertakan
"Tanggal e piro cah, ya Allah lali, sorry"
3 maret
Minggu 3 maret jam 8
Wokee thanks
guys tema jangan lupaa
tak tunggu sampai senin yahh
"Woiyaa, okee"
kawann2 mau menagih temaaa hehe
Media tidak disertakan
Melangkah Maju Bersama: Membangun Jaringan Kolaboratif Melalui Pelatihan yang Mengilhami
Rasionalisasinya apa
dadak enek ngono kui ne kah
"Tema ini merujuk pada konsep pelatihan yang tidak hanya bertujuan untuk meningkatkan keterampilan individu, tetapi juga untuk memperkuat hubungan dan jaringan kolaboratif di antara peserta. ""Melangkah Maju Bersama"" menggambarkan semangat kerjasama dan saling dukung yang ditanamkan dalam proses pelatihan. ""Membangun Jaringan Kolaboratif"" menyoroti pentingnya hubungan antar peserta dalam membangun komunitas yang saling mendukung dan berbagi pengetahuan. ""Pelatihan yang Mengilhami"" menggambarkan pendekatan yang tidak hanya memberikan informasi dan keterampilan, tetapi juga memotivasi dan menginspirasi peserta untuk berperan aktif dalam pengembangan diri dan komunitas mereka."
Media tidak disertakan
6281238797336 62895414366966 tema plus rasionalisasine yaa
Aku lgsg ng gdoc yaa
Okeii
Assalamualaikum Wr. Wb
Nanti malam jangan lupa yaaa
6281246113839 misal tema vote rapat engko oleh?
Bolehhh
Buruan join yaa guys
Media tidak disertakan
Join nduu
Cepettt
meh turu aku
"Iki btw wifi omah ku lemott, harap maklum nek nanti ngadat sitikkk"
Hehh
nggak oleh begadang kudu tur jam 8
Pandu wes join kat mau bezir
Mosokk
Iyo
Njir tenan koneksi ku seng bermasalah
Semangat mbaaak
"Juknis masih progres, Tor ssk tak kirim contoh e nduu, teks mc ?"
6281238797336 teks mc pie sall?
okeh mbak
62895414366966 join rapat
Geh mbak
okeii
penting ngabarin ajaa yaa
nanti kalo dah selesai dan disini masih rapat langsung joinnn
Ha.a mbak
"Belumm, link contoh yg dari tot tahun lalu dimana ya? Ga ketemu, sorry"
bentarrr
mau votingmu teko jampiro mbak
20.26
okeee
vote woiii
hehehehehehe
wes kakkk
Sudahh
Aku yakinn iki durung enek seng paham bangett
hoo
Media tidak disertakan
"Lahpo di ketik lengkap bgt ng nggon gdoc e kwi, njagani nk misal enk sg seh bingung po sg ga join dino iki ben iso moco neh"
Nek ga join kann enek notulensi
"Iki dong tolong, lgi ga ada ide iki"
Aku pasrahhh
Waitt otw golekk
Okee thanks
https:docs.google.comdocumentd1a9sID5iysAXq377F3Ssqj09F1FfpUUQ6NDzyNzb7Rekedit?uspsharing
Ikii teks mc
Okee
Media tidak disertakan
babi panitia macam apa ini
kenapa gaada yg tanya
https:drive.google.comfiled1UrTuLg1FocfY2lgzhTDQPXdeMZpNbI4view?uspdrivesdk
Sabarrrr
Sabar sabarr
okeh
Sabarr
Bjir wifi kuu
gaiso
gaiso
Media tidak disertakan
gaiso
nek iki kudu sabar
Media tidak disertakan
Maaf yaa nek tiba keluar
hoooooo
6282151670008 wes list neng perkap nduu?
nduuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
6282151670008
6282151670008 nduuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
iki lagek sabar to yho
Media tidak disertakan
Eh cah takon ndg
Sebenere ki narahubung wajib join grup sie tersebut opo ga sih?
Wajib
Koe durung?
"Belomm, tpi co ne ws chat pribadi ng aku kok, ws takon2 tgl tempat tema dll ngno"
Ealahhh
"Nek nganti ssk durung join, kabari neng group yo sall"
KAPAN
"Yo lumayan sih, seenggaknya ga meneng tok, wes aktif tanya iku mau kok co ne"
kapan tanya neee
Pas aku takon ng grup kae ttg tempat kr tgl
Oalahh ikuuu
mbak 6285803231106  iki mic e angger opo enek ketentuan e
opo sak entok e perkab
Kudu 4
opo whirles 2 seng kabel loro
Mic fosti es 2
Ohh bebasss
okeh
Reward snack nunggu benpat
Nitipp
"Ehh cah sorry bgt aku pas hari-H kwi gaiso mangkat i, ijin saiki ya ben ndg prepare pmk dll, aku enk acara ng jogja tgl 3"
Njirr
""
Hikss
6282151670008 nduu pmk yoo
""
Sorry bgt cah
Okeiii
Okeii makasih panduuu
Nantii 6282151670008  62895414366966 akan saya jelaskan studi kasusnya gimanaaa
Kalo ada yang tak tau tanya langsung
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
aku ra reti kabeh ki
Tak breafing ssk
anjg
karepmu
Intine tugas
Cp aw bisa mbak?
Bolehhhh tapi bsk pagi yaa
Media tidak disertakan
Sekarang ingin turu
Media tidak disertakan
dingo bungkus hadiah e butuh kerdus piro
Siji
1
Akeh akeh meh nggo opo bjir
Terus kertas payung
Meh dodolan o
Nggo gae omah kardus
Heeee seru lho
Mbien nonton film mesti enek wong sek tinggal neng omah kardus
kardus e ki masuk ke neng tuku opo sekre
Masuk neng zull
Kan meh dikei
okeh
Keterangan : zul
""
Ngekek
Lucu bgt
la meh ti isi opo meneh zul wae
Kertas payung jo lali
Mboh iku tuku opo zul
Zul jare
Wonge ndue warung
Njir
Jangan jangan isine koyo warunge mbak2 tiktok kae semua ada
Sumbang tenan kihh
Wawwww
Media tidak disertakan
"Ges iki terkait materi TOT ne nunggu TOT univ sek yo, ngko dikabari meneh"
Okeiii
Semangat semangatttt
Media tidak disertakan
di gowo ne pas kapan?
Gladi
okeh
Takok terus koyo wartawan
Wartawan dadakan
GUYON CAH
Gue wartawan
"Kadang gue madang, kadang makan, kadang maem"
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
Media tidak disertakan
Mesakne njir
Media tidak disertakan
Hoo
Sebelah e kui dena di masa tua
Awokawokawok
6282151670008 62895414366966 breafing e nunggu yen wes pasti ae
"Njir, ss kirimmm"
Tot kampus i seng BA udu
Nek kwi daftar aku
Mboh i
Jare ketum ro bendum tokk soko fosti
Berarti ho.o
Hohohoo
Ehh ndak papa
Kan engko koe paham materi ne
Mantapppp
Ben anggran e cair
Kek e materi ne engko di ubah dehh
Otomatis studi kasus e iyoo isoh ae
Malah dadi demo bendum
HOO
Semangat yo lur
Ora
Wes rapopo
Iki to
"Wes panitiane sitik, do ndablek sisan"
Opo ga yo marai darah tinggi
""
Merusak liburan
Mangan melon dinn
Jane iyoo
Jare koncoku tot ne penak mung turu turu karo mangan
Sek tahun lalu
Seminggu rapat peng 2
"Melon marai apa mbak, darah rendah?"
Ben darah tinggi ne mudunn
Sabar yo din
Oooo
gapopo sal
Dinda emosiann
Galakkk
Hiiiii
Yo sopo sek ga emosi njir
Opomeneh dekdok mau
Kek
We wes nemu collor palete meneng wae ra ngomong
Sabarrrrrr
Kui laine yo raiso progress lah anjr
Keluarkan keluarkan semua
Grup e lho mati
""
Bjirr
Ditakoni renek sek jawab
Angell
Untung yo apri gelem laporan
Jihan gelem omong
Padahal wingi nomor e salsa wes tak kirim co ne
Tumben lohhh
Nek ora kui mau rapate dekdok tak skip tenan sesuk gausah pake dekdok
Media tidak disertakan
Media tidak disertakan
Aku yo wes ngmg takkon masukne grup
Konfirmasi sitik
Media tidak disertakan
null
Gpp penting gagas ae lahh
Aku ngrasa kurang do gagas wehh
Kui CO ne lagi melu acara imm solo
"Iyo, makane aku nesu"
"Rapopo, sesuk aku meh sosialisasi terkait proker neng grup besar panitia"
We reti raa ghani gelem join panitia
Ngelll
Tumben tenan
Tapi iki wonge ilang
Lahhh njir
Pie yo
